ticker,date,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Capital Expenditure,Income Tax Paid Supplemental Data,End Cash Position,Beginning Cash Position,Changes In Cash,Financing Cash Flow,Cash Flow From Continuing Financing Activities,Net Other Financing Charges,Cash Dividends Paid,Common Stock Dividend Paid,Net Common Stock Issuance,Common Stock Payments,Net Issuance Payments Of Debt,Net Short Term Debt Issuance,Short Term Debt Payments,Net Long Term Debt Issuance,Long Term Debt Payments,Long Term Debt Issuance,Investing Cash Flow,Cash Flow From Continuing Investing Activities,Net Other Investing Changes,Net Investment Purchase And Sale,Sale Of Investment,Purchase Of Investment,Net PPE Purchase And Sale,Purchase Of PPE,Operating Cash Flow,Cash Flow From Continuing Operating Activities,Change In Working Capital,Change In Other Current Liabilities,Change In Other Current Assets,Change In Payables And Accrued Expense,Change In Payable,Change In Account Payable,Change In Inventory,Change In Receivables,Changes In Account Receivables,Other Non Cash Items,Stock Based Compensation,Depreciation Amortization Depletion,Depreciation And Amortization,Net Income From Continuing Operations,Interest Paid Supplemental Data,Effect Of Exchange Rate Changes,Preferred Stock Dividend Paid,Net Business Purchase And Sale,Sale Of Business,Sale Of PPE,Change In Other Working Capital,Unrealized Gain Loss On Investment Securities,Asset Impairment Charge,Operating Gains Losses,Gain Loss On Investment Securities,Short Term Debt Issuance,Purchase Of Business,Change In Accrued Expense,Deferred Tax,Deferred Income Tax,Issuance Of Capital Stock,Common Stock Issuance,Capital Expenditure Reported,Amortization Cash Flow,Amortization Of Intangibles,Depreciation,Gain Loss On Sale Of Business,Net Preferred Stock Issuance,Preferred Stock Payments,Preferred Stock Issuance,Earnings Losses From Equity Investments,Proceeds From Stock Option Exercised,Dividends Received Cfi,Amortization Of Securities,Net Foreign Currency Exchange Gain Loss,Change In Prepaid Assets,Cash From Discontinued Operating Activities,Dividend Received Cfo,Change In Tax Payable,Change In Income Tax Payable,Depletion,Excess Tax Benefit From Stock Based Compensation,Provisionand Write Offof Assets,Cash From Discontinued Financing Activities,Cash From Discontinued Investing Activities,Taxes Refund Paid,Other Cash Adjustment Outside Changein Cash,Net Intangibles Purchase And Sale,Purchase Of Intangibles,Pension And Employee Benefit Expense,Cash Flow From Discontinued Operation,Interest Received Cfo,Interest Paid Cfo,Change In Interest Payable,Gain Loss On Sale Of PPE
FWONK,2024-09-30,174000000.0,,-640000000.0,634000000.0,-12000000.0,,2673000000.0,1499000000.0,1165000000.0,948000000.0,948000000.0,15000000.0,,,0.0,,-6000000.0,,,-6000000.0,-640000000.0,634000000.0,31000000.0,31000000.0,49000000.0,,,,,,186000000.0,186000000.0,-40000000.0,,8000000.0,-48000000.0,-48000000.0,,,,,20000000.0,6000000.0,88000000.0,88000000.0,117000000.0,,9000000.0,,-6000000.0,0.0,,,,,-38000000.0,-39000000.0,,-6000000.0,,-15000000.0,-15000000.0,0.0,0.0,-12000000.0,,,,,,,,1000000.0,,,,,,0.0,,,,,,,0.0,0.0,48000000.0,,,,,,,,,
FWONK,2024-06-30,248000000.0,,-21000000.0,10000000.0,-13000000.0,,1499000000.0,1241000000.0,266000000.0,17000000.0,17000000.0,28000000.0,0.0,,0.0,,-11000000.0,,,-11000000.0,-21000000.0,10000000.0,-12000000.0,-12000000.0,1000000.0,,,,,,261000000.0,261000000.0,98000000.0,,11000000.0,87000000.0,87000000.0,,,,,3000000.0,6000000.0,89000000.0,89000000.0,24000000.0,,-8000000.0,,0.0,0.0,,,,0.0,3000000.0,1000000.0,,-205000000.0,,-42000000.0,-42000000.0,0.0,0.0,-13000000.0,,,,,,,,2000000.0,,,,,,0.0,,,,,,,0.0,0.0,48000000.0,,,,,,,,,
FWONK,2024-03-31,248000000.0,,-21000000.0,0.0,-13000000.0,,1499000000.0,1241000000.0,266000000.0,17000000.0,17000000.0,28000000.0,0.0,,0.0,,-11000000.0,,,-11000000.0,-21000000.0,0.0,-12000000.0,-12000000.0,1000000.0,,,,,,261000000.0,261000000.0,98000000.0,,11000000.0,87000000.0,87000000.0,,,,,3000000.0,6000000.0,89000000.0,89000000.0,24000000.0,,-8000000.0,,0.0,0.0,,,,0.0,3000000.0,1000000.0,,-205000000.0,,-42000000.0,-42000000.0,0.0,0.0,-13000000.0,,,,,,,,2000000.0,,,,,,0.0,,,,,,,0.0,0.0,48000000.0,,,,,,,,,
FWONK,2023-12-31,248000000.0,0.0,-21000000.0,0.0,-13000000.0,,1499000000.0,1241000000.0,266000000.0,17000000.0,17000000.0,28000000.0,0.0,,0.0,0.0,-11000000.0,,,-11000000.0,-21000000.0,0.0,-12000000.0,-12000000.0,1000000.0,,,,,,261000000.0,261000000.0,98000000.0,,11000000.0,87000000.0,87000000.0,,,,,3000000.0,6000000.0,89000000.0,89000000.0,24000000.0,,-8000000.0,,0.0,0.0,,,,0.0,3000000.0,1000000.0,,-205000000.0,,-42000000.0,-42000000.0,0.0,0.0,-13000000.0,,,,,,,,2000000.0,,,,,,0.0,,,,,,,0.0,0.0,31000000.0,,,,,,,,,
JEF,2025-05-31,-1022001000.0,-1250000.0,-1985756000.0,2910393000.0,-43669000.0,44108000.0,12311707000.0,12460770000.0,-218595000.0,859108000.0,859108000.0,30040000.0,-94319000.0,,-1250000.0,-1250000.0,924637000.0,140031000.0,-1213789000.0,784606000.0,-771967000.0,1556573000.0,-99369000.0,-99369000.0,,-89138000.0,,-89138000.0,-43669000.0,-43669000.0,-978332000.0,-978332000.0,-1382471000.0,-4368691000.0,2347485000.0,138274000.0,-289339000.0,-289339000.0,,500461000.0,500461000.0,228781000.0,18193000.0,55459000.0,55459000.0,91395000.0,870463000.0,69532000.0,,,,,,,5970000.0,-8110000.0,-8110000.0,1353820000.0,,427613000.0,,,,,,,,,,,,,,,33438000.0,,,,0.0,12451000.0,,,,,,0.0,,,0.0,,,,,,,,
JEF,2025-02-28,-2714743000.0,-56318000.0,-2850890000.0,5026878000.0,-49578000.0,9089000.0,12460770000.0,13165612000.0,-696780000.0,2026160000.0,2026160000.0,-775000.0,-92735000.0,,-56318000.0,-56318000.0,2175988000.0,729009000.0,-2662000000.0,1446979000.0,-188890000.0,1635869000.0,-57775000.0,-57775000.0,,-21949000.0,,-21949000.0,-49578000.0,-49578000.0,-2665165000.0,-2665165000.0,-2842810000.0,4335560000.0,-5682736000.0,-603261000.0,594433000.0,594433000.0,,-892373000.0,-892373000.0,-44419000.0,35637000.0,32995000.0,32995000.0,136849000.0,845673000.0,-8062000.0,,,,,,,7493000.0,-7052000.0,-7052000.0,3391009000.0,,-1197694000.0,,,,,,,,,,,,,,,13752000.0,,,,0.0,16142000.0,,,,,,0.0,,,0.0,,,,,,,,
JEF,2024-11-30,1639696000.0,-1000.0,-4314964000.0,4141296000.0,-69930000.0,89707000.0,13165612000.0,11864829000.0,1321930000.0,-281170000.0,-281170000.0,-1996000.0,-81572000.0,,-1000.0,-1000.0,-197601000.0,-1282490000.0,-3650883000.0,1084889000.0,-664081000.0,1748970000.0,-106526000.0,-106526000.0,108484000.0,-21949000.0,,-21949000.0,-69930000.0,-69930000.0,1709626000.0,1709626000.0,1359228000.0,1597150000.0,368639000.0,-63198000.0,-536849000.0,-536849000.0,,-543363000.0,-543363000.0,55987000.0,15170000.0,56266000.0,56266000.0,223901000.0,905287000.0,-21147000.0,,0.0,0.0,,,,4146000.0,-24932000.0,-24279000.0,2392326000.0,,473651000.0,,,0.0,,,,,,-653000.0,0.0,,0.0,,,935278000.0,,,,0.0,23991000.0,,,,,,0.0,,,0.0,,,,,,,,
JEF,2024-08-31,-684457000.0,-332000.0,-2634027000.0,3008742000.0,-35797000.0,78808000.0,11864829000.0,11939022000.0,-94607000.0,126759000.0,301774000.0,-884000.0,-81569000.0,,-332000.0,-332000.0,374715000.0,98897000.0,-1596474000.0,275818000.0,-1037553000.0,1313371000.0,427294000.0,427294000.0,-108484000.0,-21949000.0,,-21949000.0,-35797000.0,-35797000.0,-648660000.0,-670045000.0,-982788000.0,-937046000.0,-1157478000.0,285134000.0,119759000.0,119759000.0,,826602000.0,826602000.0,60842000.0,13377000.0,47862000.0,47862000.0,181039000.0,956133000.0,20414000.0,,515567000.0,515567000.0,,,,1712000.0,-27263000.0,-24985000.0,1695371000.0,,165375000.0,,,0.0,,,,,,-2278000.0,0.0,,0.0,,,-6535000.0,,,,21385000.0,35174000.0,,,,,,-175015000.0,,,0.0,,,,,,,,
JEF,2024-05-31,-15934000.0,-946000.0,-1321673000.0,4568199000.0,-48616000.0,63061000.0,11939022000.0,8684697000.0,3253583000.0,3186069000.0,3178388000.0,2722000.0,-69914000.0,,-946000.0,-946000.0,3246526000.0,370939000.0,-913448000.0,2875587000.0,-408225000.0,3283812000.0,34832000.0,34832000.0,0.0,-14792000.0,,-14792000.0,-48616000.0,-48616000.0,32682000.0,77574000.0,-135649000.0,-1159428000.0,973544000.0,684834000.0,27814000.0,27814000.0,,-634599000.0,-634599000.0,72440000.0,14357000.0,49523000.0,49523000.0,154687000.0,739983000.0,170000.0,,515567000.0,515567000.0,,,,6881000.0,-84684000.0,-28510000.0,1284387000.0,,657020000.0,,,0.0,,,,,,-2278000.0,0.0,,0.0,,,2964000.0,,,,-44892000.0,19000.0,,,,,,7681000.0,,,572000.0,,,,,,,,
JEF,2024-02-29,-15934000.0,-946000.0,-1321673000.0,4568199000.0,-48616000.0,63061000.0,11939022000.0,8684697000.0,3253583000.0,3186069000.0,3178388000.0,2722000.0,-69914000.0,,-946000.0,-946000.0,3246526000.0,370939000.0,-913448000.0,2875587000.0,-408225000.0,3283812000.0,34832000.0,34832000.0,-6272000.0,-47751000.0,,-47751000.0,-48616000.0,-48616000.0,32682000.0,77574000.0,-135649000.0,-1159428000.0,973544000.0,684834000.0,27814000.0,27814000.0,,-634599000.0,-634599000.0,72440000.0,14357000.0,49523000.0,49523000.0,154687000.0,739983000.0,170000.0,,515567000.0,515567000.0,,,,6881000.0,-84684000.0,-28510000.0,1284387000.0,,657020000.0,,,0.0,,,,,,-2278000.0,0.0,,0.0,,,2964000.0,,,,-44892000.0,19000.0,,,,,,7681000.0,,,572000.0,,,,,,,,
JEF,2023-11-30,-15934000.0,-946000.0,-1321673000.0,4568199000.0,-48616000.0,63061000.0,11939022000.0,8684697000.0,3253583000.0,3186069000.0,3178388000.0,2722000.0,-69914000.0,,-946000.0,-946000.0,3246526000.0,370939000.0,-913448000.0,2875587000.0,-408225000.0,3283812000.0,34832000.0,34832000.0,105224000.0,-47751000.0,,-47751000.0,-48616000.0,-48616000.0,32682000.0,77574000.0,-135649000.0,-1159428000.0,973544000.0,684834000.0,27814000.0,27814000.0,,-634599000.0,-634599000.0,72440000.0,14357000.0,49523000.0,49523000.0,154687000.0,739983000.0,170000.0,,215187000.0,215187000.0,,49427000.0,,6881000.0,-84684000.0,-28510000.0,1284387000.0,0.0,657020000.0,,,0.0,,,,,,0.0,0.0,,0.0,,,2964000.0,,,,-44892000.0,19000.0,,,,,,7681000.0,,,572000.0,,,,,,,,
KHC,2025-06-30,1022000000.0,-210000000.0,,0.0,-187000000.0,,1712000000.0,2263000000.0,-584000000.0,-1323000000.0,-1323000000.0,37000000.0,-474000000.0,-474000000.0,-210000000.0,-210000000.0,-676000000.0,,,-676000000.0,,0.0,-470000000.0,-470000000.0,32000000.0,-315000000.0,,-360000000.0,,,1209000000.0,1209000000.0,169000000.0,-18000000.0,48000000.0,120000000.0,120000000.0,120000000.0,53000000.0,-34000000.0,-34000000.0,-31000000.0,26000000.0,241000000.0,241000000.0,-7823000000.0,,33000000.0,,0.0,0.0,,,,,7000000.0,,,,,-646000000.0,-646000000.0,,,-187000000.0,,,,0.0,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,
KHC,2025-03-31,482000000.0,-225000000.0,,1620000000.0,-238000000.0,,2263000000.0,1486000000.0,742000000.0,900000000.0,900000000.0,-18000000.0,-477000000.0,-477000000.0,-225000000.0,-225000000.0,1620000000.0,,,1620000000.0,,1620000000.0,-878000000.0,-878000000.0,24000000.0,-673000000.0,,-673000000.0,,,720000000.0,720000000.0,-286000000.0,78000000.0,-47000000.0,-11000000.0,-11000000.0,-11000000.0,-217000000.0,-89000000.0,-89000000.0,-31000000.0,27000000.0,231000000.0,231000000.0,714000000.0,,35000000.0,,9000000.0,9000000.0,,,,,14000000.0,,,,,51000000.0,51000000.0,,,-238000000.0,,,,0.0,,,,,,,,14000000.0,,,,,,,,,,,,,,,,,,,,
KHC,2024-12-31,1141000000.0,-450000000.0,-11000000.0,0.0,-247000000.0,,1486000000.0,1288000000.0,252000000.0,-962000000.0,-962000000.0,-22000000.0,-479000000.0,-479000000.0,-450000000.0,-450000000.0,-11000000.0,,,-11000000.0,-11000000.0,0.0,-174000000.0,-174000000.0,-5000000.0,-673000000.0,,-673000000.0,,,1388000000.0,1388000000.0,46000000.0,-19000000.0,91000000.0,-356000000.0,-356000000.0,-356000000.0,386000000.0,-56000000.0,-56000000.0,-36000000.0,26000000.0,234000000.0,234000000.0,2132000000.0,,-54000000.0,,3000000.0,3000000.0,,,,1387000000.0,179000000.0,,,,,-2580000000.0,-2580000000.0,,,-247000000.0,,,,3000000.0,,,,,,,,9000000.0,,,,,,,,,,,,,0.0,0.0,167000000.0,,,,,
KHC,2024-09-30,849000000.0,-1000000.0,-1000000.0,1000000.0,-234000000.0,,1288000000.0,902000000.0,385000000.0,-481000000.0,-481000000.0,3000000.0,-483000000.0,-483000000.0,-1000000.0,-1000000.0,0.0,,,0.0,-1000000.0,1000000.0,-217000000.0,-217000000.0,15000000.0,-673000000.0,,-673000000.0,,,1083000000.0,1083000000.0,-117000000.0,71000000.0,-15000000.0,88000000.0,88000000.0,88000000.0,-291000000.0,30000000.0,30000000.0,32000000.0,18000000.0,245000000.0,245000000.0,-290000000.0,,1000000.0,,2000000.0,2000000.0,,,,1428000000.0,-4000000.0,,,,,-229000000.0,-229000000.0,,,-234000000.0,,,,-1000000.0,,,,,,,,3000000.0,,,,,,,,,,,,,0.0,0.0,-2000000.0,,,,,
KHC,2024-06-30,553000000.0,-208000000.0,-605000000.0,0.0,-389000000.0,,902000000.0,1628000000.0,-729000000.0,-1326000000.0,-1326000000.0,-29000000.0,-483000000.0,-483000000.0,-208000000.0,-208000000.0,-606000000.0,,,-606000000.0,-605000000.0,0.0,-345000000.0,-345000000.0,38000000.0,0.0,,0.0,,,942000000.0,942000000.0,-176000000.0,-90000000.0,-82000000.0,9000000.0,9000000.0,9000000.0,-45000000.0,32000000.0,32000000.0,-60000000.0,34000000.0,239000000.0,239000000.0,100000000.0,,3000000.0,,6000000.0,2000000.0,,,,1428000000.0,0.0,,,,,-49000000.0,-49000000.0,,,-249000000.0,,,,-1000000.0,,,,,,,,1000000.0,,,,,,,,,,,,,0.0,0.0,-1000000.0,,,,,
KHC,2024-03-31,553000000.0,-208000000.0,-1000000.0,0.0,-389000000.0,,902000000.0,1628000000.0,-729000000.0,-1326000000.0,-1326000000.0,-29000000.0,-483000000.0,-483000000.0,-208000000.0,-208000000.0,-606000000.0,,,-606000000.0,-1000000.0,0.0,-345000000.0,-345000000.0,38000000.0,0.0,,0.0,,,942000000.0,942000000.0,-176000000.0,-90000000.0,-82000000.0,9000000.0,9000000.0,9000000.0,-45000000.0,32000000.0,32000000.0,-60000000.0,34000000.0,239000000.0,239000000.0,100000000.0,,3000000.0,,6000000.0,2000000.0,,,,1428000000.0,0.0,,,-3000000.0,,-49000000.0,-49000000.0,,,-249000000.0,,,,-1000000.0,,,,,,,,1000000.0,,,,,,,,,,,,,0.0,0.0,-3000000.0,,,,,
KHC,2023-12-31,553000000.0,-208000000.0,-175000000.0,0.0,-389000000.0,,902000000.0,1628000000.0,-729000000.0,-1326000000.0,-1326000000.0,-29000000.0,-483000000.0,-483000000.0,-208000000.0,-208000000.0,-606000000.0,0.0,-150000000.0,-606000000.0,-25000000.0,0.0,-345000000.0,-345000000.0,38000000.0,0.0,,0.0,,,942000000.0,942000000.0,-176000000.0,-90000000.0,-82000000.0,9000000.0,9000000.0,9000000.0,-45000000.0,32000000.0,32000000.0,-60000000.0,34000000.0,239000000.0,239000000.0,100000000.0,,3000000.0,,6000000.0,2000000.0,,,,0.0,0.0,,150000000.0,0.0,,-49000000.0,-49000000.0,,,-249000000.0,,,,-1000000.0,,,,,,,,1000000.0,,,,,,,,,,,,,0.0,0.0,-4000000.0,,,,,
KO,2025-06-30,3369000000.0,-102000000.0,-1031000000.0,-116000000.0,-442000000.0,,10203000000.0,8417000000.0,1220000000.0,-3380000000.0,-3380000000.0,-1000000.0,-2194000000.0,-2194000000.0,-38000000.0,-102000000.0,-1147000000.0,,,-1147000000.0,-1031000000.0,-116000000.0,789000000.0,789000000.0,300000000.0,838000000.0,1196000000.0,-358000000.0,-437000000.0,-442000000.0,3811000000.0,3811000000.0,-710000000.0,,,,,,,,,70000000.0,67000000.0,279000000.0,279000000.0,3803000000.0,,169000000.0,,88000000.0,225000000.0,5000000.0,,,,-62000000.0,,,-137000000.0,,364000000.0,364000000.0,64000000.0,64000000.0,,,,,,,,,-123000000.0,,,,61000000.0,,,,,,,,,,,,,,,,,,,,
KO,2025-03-31,-5511000000.0,-370000000.0,-1599000000.0,5436000000.0,-309000000.0,,8417000000.0,11488000000.0,-2837000000.0,3432000000.0,3432000000.0,-105000000.0,-89000000.0,-89000000.0,-211000000.0,-370000000.0,3837000000.0,,,3837000000.0,-1599000000.0,5436000000.0,-1067000000.0,-1067000000.0,30000000.0,-1502000000.0,1005000000.0,-2507000000.0,-301000000.0,-309000000.0,-5202000000.0,-5202000000.0,-8521000000.0,,,,,,,,,-227000000.0,63000000.0,267000000.0,267000000.0,3335000000.0,,163000000.0,,706000000.0,748000000.0,8000000.0,,,,-214000000.0,,,-42000000.0,,95000000.0,95000000.0,159000000.0,159000000.0,,,,,,,,,-264000000.0,,,,50000000.0,,,,,,,,,,,,-397000000.0,,,,,,,,
KO,2024-12-31,3148000000.0,-567000000.0,-1608000000.0,763000000.0,-803000000.0,,11488000000.0,14161000000.0,-2316000000.0,-5484000000.0,-5484000000.0,-17000000.0,-4085000000.0,-4085000000.0,-537000000.0,-567000000.0,-845000000.0,,,-845000000.0,-1608000000.0,763000000.0,-783000000.0,-783000000.0,-64000000.0,222000000.0,1464000000.0,-1242000000.0,-796000000.0,-803000000.0,3951000000.0,3951000000.0,1609000000.0,,,,,,,,,-57000000.0,79000000.0,276000000.0,276000000.0,2213000000.0,,-357000000.0,,-145000000.0,17000000.0,7000000.0,,,,-158000000.0,,,-162000000.0,,-11000000.0,-11000000.0,30000000.0,30000000.0,,,,,,,,,-109000000.0,,,,-49000000.0,,,,,,,,,,,,-397000000.0,,,,,,,,
KO,2024-09-30,-1728000000.0,-354000000.0,-3191000000.0,4466000000.0,-469000000.0,,14161000000.0,13913000000.0,157000000.0,-894000000.0,-894000000.0,-5000000.0,-2090000000.0,-2090000000.0,-74000000.0,-354000000.0,1275000000.0,,,1275000000.0,-3191000000.0,4466000000.0,2310000000.0,2310000000.0,442000000.0,1892000000.0,2463000000.0,-571000000.0,-457000000.0,-469000000.0,-1259000000.0,-1259000000.0,-4859000000.0,,,,,,,,,606000000.0,67000000.0,268000000.0,268000000.0,2850000000.0,,91000000.0,,433000000.0,561000000.0,12000000.0,,,,-393000000.0,,,-128000000.0,,202000000.0,202000000.0,280000000.0,280000000.0,,,,,,,,,-419000000.0,,,,26000000.0,,,,,,,,,,,,-397000000.0,,,,,,,,
KO,2024-06-30,3163000000.0,-172000000.0,-3368000000.0,4547000000.0,-422000000.0,,13913000000.0,10443000000.0,3314000000.0,-938000000.0,-938000000.0,-7000000.0,-2085000000.0,-2085000000.0,-25000000.0,-172000000.0,1179000000.0,,,1179000000.0,-3368000000.0,4547000000.0,667000000.0,667000000.0,142000000.0,943000000.0,2218000000.0,-1275000000.0,-415000000.0,-422000000.0,3585000000.0,3585000000.0,-139000000.0,,,,,,,,,1331000000.0,72000000.0,269000000.0,269000000.0,2401000000.0,,-219000000.0,,-3000000.0,14000000.0,7000000.0,,,,-320000000.0,,,-17000000.0,,-29000000.0,-29000000.0,147000000.0,147000000.0,,,,,,,,,-216000000.0,,,,-104000000.0,,,,,,,,,,,,-397000000.0,,,,,,,,
KO,2024-03-31,3163000000.0,-172000000.0,-3368000000.0,4547000000.0,-422000000.0,,13913000000.0,10443000000.0,3314000000.0,-938000000.0,-938000000.0,-7000000.0,-2085000000.0,-2085000000.0,-25000000.0,-172000000.0,1179000000.0,,,1179000000.0,-3368000000.0,4547000000.0,667000000.0,667000000.0,142000000.0,943000000.0,2218000000.0,-1275000000.0,-415000000.0,-422000000.0,3585000000.0,3585000000.0,-139000000.0,,,,,,,,,1331000000.0,72000000.0,269000000.0,269000000.0,2401000000.0,,-219000000.0,,-3000000.0,14000000.0,7000000.0,,,,-320000000.0,,,-17000000.0,,-29000000.0,-29000000.0,147000000.0,147000000.0,,,,,,,,,-216000000.0,,,,-104000000.0,,,,,,,,,,,,-375000000.0,,,,,,,,
KR,2025-04-30,1105000000.0,-181000000.0,-52000000.0,,-1044000000.0,203000000.0,4738000000.0,3959000000.0,779000000.0,-331000000.0,-331000000.0,-32000000.0,-211000000.0,-211000000.0,-36000000.0,-181000000.0,-52000000.0,,,-52000000.0,-52000000.0,,-1039000000.0,-1039000000.0,5000000.0,,,,-1044000000.0,-1044000000.0,2149000000.0,2149000000.0,-106000000.0,-134000000.0,,45000000.0,288000000.0,288000000.0,-23000000.0,47000000.0,,3000000.0,38000000.0,1235000000.0,1235000000.0,868000000.0,269000000.0,,,,,,-122000000.0,,108000000.0,19000000.0,19000000.0,,,-243000000.0,-16000000.0,-16000000.0,145000000.0,145000000.0,,,,1235000000.0,,,,,,,,,,81000000.0,,,,,,,,,,,,,,,,,,,
KR,2025-01-31,520000000.0,-5031000000.0,-4738000000.0,3000000.0,-884000000.0,155000000.0,3959000000.0,13358000000.0,-9399000000.0,-9977000000.0,-9977000000.0,0.0,-232000000.0,-232000000.0,-5010000000.0,-5031000000.0,-4735000000.0,,,-4735000000.0,-4738000000.0,3000000.0,-826000000.0,-826000000.0,58000000.0,,,,-884000000.0,-884000000.0,1404000000.0,1404000000.0,-138000000.0,-158000000.0,,-295000000.0,-325000000.0,-325000000.0,518000000.0,-50000000.0,,22000000.0,42000000.0,898000000.0,898000000.0,634000000.0,102000000.0,,,0.0,0.0,,40000000.0,,108000000.0,-41000000.0,23000000.0,,,30000000.0,-111000000.0,-111000000.0,21000000.0,21000000.0,,,,898000000.0,0.0,,,,,,,,,-193000000.0,,,,,,,,,,,,,,,,,,,
KR,2024-10-31,-28000000.0,-9000000.0,-46000000.0,3000000.0,-954000000.0,329000000.0,13358000000.0,2800000000.0,10558000000.0,10129000000.0,10129000000.0,-97000000.0,-231000000.0,-231000000.0,4000000.0,-9000000.0,10453000000.0,,,10453000000.0,-46000000.0,3000000.0,-497000000.0,-497000000.0,-7000000.0,,,,-954000000.0,-954000000.0,926000000.0,926000000.0,-605000000.0,-155000000.0,,553000000.0,402000000.0,402000000.0,-933000000.0,18000000.0,,-8000000.0,44000000.0,896000000.0,896000000.0,617000000.0,-42000000.0,,,0.0,0.0,,-96000000.0,,108000000.0,-58000000.0,20000000.0,,,151000000.0,40000000.0,40000000.0,13000000.0,13000000.0,,,,896000000.0,0.0,,,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,
KR,2024-07-31,247000000.0,-13000000.0,-45000000.0,3000000.0,-875000000.0,78000000.0,2800000000.0,2863000000.0,-63000000.0,-294000000.0,-294000000.0,-34000000.0,-210000000.0,-210000000.0,-5000000.0,-13000000.0,-45000000.0,,,-45000000.0,-45000000.0,3000000.0,-891000000.0,-891000000.0,-16000000.0,,,,-875000000.0,-875000000.0,1122000000.0,1122000000.0,-462000000.0,-159000000.0,,-193000000.0,-446000000.0,-446000000.0,46000000.0,-154000000.0,,72000000.0,32000000.0,890000000.0,890000000.0,465000000.0,122000000.0,,,0.0,0.0,,-143000000.0,,108000000.0,112000000.0,121000000.0,,,253000000.0,33000000.0,33000000.0,8000000.0,8000000.0,,,,890000000.0,0.0,,,,,,,,,141000000.0,,,,,,,,,,,,,,,,,,,
KR,2024-05-31,1038000000.0,-103000000.0,-54000000.0,3000000.0,-1304000000.0,119000000.0,2863000000.0,1883000000.0,980000000.0,-348000000.0,-348000000.0,-66000000.0,-210000000.0,-210000000.0,-18000000.0,-103000000.0,-54000000.0,,,-54000000.0,-54000000.0,3000000.0,-1014000000.0,-1014000000.0,290000000.0,,,,-1304000000.0,-1304000000.0,2342000000.0,2342000000.0,193000000.0,-137000000.0,,295000000.0,622000000.0,622000000.0,225000000.0,-102000000.0,,60000000.0,57000000.0,1165000000.0,1165000000.0,956000000.0,70000000.0,,,0.0,0.0,,131000000.0,,108000000.0,-25000000.0,-16000000.0,,,-327000000.0,-64000000.0,-64000000.0,85000000.0,85000000.0,,,,1165000000.0,0.0,,,,,,,,,-219000000.0,,,,,,,,,,,,,,,,,,,
KR,2024-04-30,1038000000.0,-103000000.0,-54000000.0,3000000.0,-1304000000.0,119000000.0,2863000000.0,1883000000.0,980000000.0,-348000000.0,-348000000.0,-66000000.0,-210000000.0,-210000000.0,-18000000.0,-103000000.0,-54000000.0,,,-54000000.0,-54000000.0,3000000.0,-1014000000.0,-1014000000.0,290000000.0,,,,-1304000000.0,-1304000000.0,2342000000.0,2342000000.0,193000000.0,-137000000.0,,295000000.0,622000000.0,622000000.0,225000000.0,-102000000.0,,60000000.0,57000000.0,1165000000.0,1165000000.0,956000000.0,70000000.0,,,0.0,0.0,,131000000.0,,20000000.0,-25000000.0,-16000000.0,,,-327000000.0,-64000000.0,-64000000.0,85000000.0,85000000.0,,,,1165000000.0,0.0,,,,,,,,,-219000000.0,,,,,,,,,,,,,,,,,,,
KR,2024-01-31,1038000000.0,-103000000.0,-54000000.0,3000000.0,-1304000000.0,119000000.0,2863000000.0,1883000000.0,980000000.0,-348000000.0,-348000000.0,-66000000.0,-210000000.0,-210000000.0,-18000000.0,-103000000.0,-54000000.0,,,-54000000.0,-54000000.0,3000000.0,-1014000000.0,-1014000000.0,290000000.0,,,,-1304000000.0,-1304000000.0,2342000000.0,2342000000.0,193000000.0,-137000000.0,,295000000.0,622000000.0,622000000.0,225000000.0,-102000000.0,,60000000.0,57000000.0,1165000000.0,1165000000.0,956000000.0,70000000.0,,,0.0,0.0,,131000000.0,,20000000.0,-25000000.0,-16000000.0,,,-327000000.0,-64000000.0,-64000000.0,85000000.0,85000000.0,,,,1165000000.0,0.0,,,,,,,,,-219000000.0,,,,,,,,,,,,,,-1000000.0,,,,,
LILA,2025-06-30,1900000.0,0.0,-311600000.0,277600000.0,-139300000.0,38900000.0,530800000.0,591500000.0,-46300000.0,-35600000.0,-35600000.0,-1600000.0,,,0.0,0.0,-34000000.0,,,-34000000.0,-311600000.0,277600000.0,-151900000.0,-151900000.0,-12600000.0,,,,,,141200000.0,141200000.0,-61800000.0,,,,,,,,,7600000.0,8400000.0,217500000.0,217500000.0,-415100000.0,142100000.0,-14400000.0,,,,,,,510200000.0,57700000.0,24700000.0,,,,-183300000.0,-183300000.0,,,-139300000.0,,,,,,,,,,,,33000000.0,,,,,,,,,,,,,,,,,,,,
