ticker,date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,Capital Gains
AON,2025-08-01 00:00:00-04:00,356.67999267578125,372.4599914550781,351.44000244140625,367.010009765625,17071568.0,0.745,0.0,,
AXP,2023-08-01 00:00:00-04:00,155.2687046297725,160.40300082535575,137.54267134343124,142.54031372070312,135880900.0,0.6,0.0,,
AXP,2023-11-01 00:00:00-04:00,143.57682941992923,201.23690738385304,142.25367023655838,196.74798583984375,197117700.0,0.6,0.0,,
AXP,2024-02-01 00:00:00-05:00,197.00995737375652,236.52797815491408,196.53798723234112,230.1169891357422,189756600.0,0.7,0.0,,
AXP,2024-05-01 00:00:00-04:00,230.03103633715733,252.7362584517641,217.7216875005951,249.58001708984375,171704700.0,0.7,0.0,,
AXP,2024-08-01 00:00:00-04:00,251.12471248086183,283.28566971989926,219.64631973591602,267.1804504394531,177623800.0,0.7,0.0,,
AXP,2024-11-01 00:00:00-04:00,270.08050589240554,323.6106046296249,267.51162027890774,314.8625183105469,154467200.0,0.7,0.0,,
AXP,2025-02-01 00:00:00-05:00,310.37341381035617,321.36905483713514,219.14734231700677,264.85980224609375,204435500.0,0.82,0.0,,
AXP,2025-05-01 00:00:00-04:00,267.32506711501776,328.3111063661622,265.84878339766277,298.55621337890625,171243000.0,0.82,0.0,,
AXP,2025-08-01 00:00:00-04:00,294.0299987792969,309.80999755859375,288.3399963378906,305.4700012207031,29757498.0,0.0,0.0,,
BAC,2023-08-01 00:00:00-04:00,27.26057493280537,27.905122885727813,23.65868984527037,24.96674346923828,2002830000.0,0.24,0.0,,
BAC,2023-11-01 00:00:00-04:00,25.270376382072975,33.547282697997176,24.993204213446052,32.50550079345703,2689041700.0,0.24,0.0,,
BAC,2024-02-01 00:00:00-05:00,32.68786619496853,37.08093172395032,31.165706219230408,35.65510940551758,2479542400.0,0.24,0.0,,
BAC,2024-05-01 00:00:00-04:00,36.100311292356416,43.11469561216793,35.557014149502415,39.10786437988281,2285767400.0,0.24,0.0,,
BAC,2024-08-01 00:00:00-04:00,39.47260989191913,42.32276080927917,34.29939502010188,40.81959915161133,2411791500.0,0.26,0.0,,
BAC,2024-11-01 00:00:00-04:00,41.40993920994148,47.235821612377364,40.388198447635,45.4870719909668,2167930300.0,0.26,0.0,,
BAC,2025-02-01 00:00:00-05:00,44.87074232582364,47.39978606438624,32.67009015504724,39.39773941040039,2946038500.0,0.26,0.0,,
BAC,2025-05-01 00:00:00-04:00,39.58671383488716,49.0211182451638,39.34812200096348,46.99306869506836,2505030200.0,0.26,0.0,,
BAC,2025-08-01 00:00:00-04:00,46.36000061035156,47.81999969482422,44.75,46.939998626708984,385916237.0,0.0,0.0,,
BATRK,2023-08-01 00:00:00-04:00,36.900001525878906,37.849998474121094,34.099998474121094,34.779998779296875,8668500.0,0.0,0.0,,
BATRK,2023-11-01 00:00:00-04:00,35.029998779296875,41.400001525878906,33.95000076293945,40.310001373291016,14199300.0,0.0,0.0,,
BATRK,2024-02-01 00:00:00-05:00,40.459999084472656,41.209999084472656,36.7400016784668,37.43000030517578,10312800.0,0.0,0.0,,
BATRK,2024-05-01 00:00:00-04:00,37.66999816894531,44.150001525878906,37.5099983215332,43.43000030517578,14310100.0,0.0,0.0,,
BATRK,2024-08-01 00:00:00-04:00,43.540000915527344,44.42499923706055,38.90999984741211,39.5099983215332,18748000.0,0.0,0.0,,
BATRK,2024-11-01 00:00:00-04:00,39.86000061035156,44.22999954223633,35.810001373291016,38.75,17244200.0,0.0,0.0,,
BATRK,2025-02-01 00:00:00-05:00,38.22999954223633,41.25,35.459999084472656,39.86000061035156,18628600.0,0.0,0.0,,
BATRK,2025-05-01 00:00:00-04:00,39.90999984741211,47.18000030517578,39.290000915527344,44.560001373291016,18741900.0,0.0,0.0,,
BATRK,2025-08-01 00:00:00-04:00,44.560001373291016,45.90999984741211,43.334999084472656,43.93000030517578,3440053.0,0.0,0.0,,
C,2023-08-01 00:00:00-04:00,38.29999611233629,40.00364925267553,35.150535612285225,36.366119384765625,755264800.0,0.0,0.0,,
C,2023-11-01 00:00:00-04:00,36.83462316049179,53.98498712261898,36.59241070507399,52.32677459716797,1174913500.0,0.53,0.0,,
C,2024-02-01 00:00:00-05:00,52.864630278847024,60.30078414637345,49.297542876327576,57.87554168701172,957759300.0,0.53,0.0,,
C,2024-05-01 00:00:00-04:00,58.57083075048332,64.60129993115174,55.88427046955011,61.80994415283203,762865400.0,0.53,0.0,,
C,2024-08-01 00:00:00-04:00,62.53908237766823,64.53787466712939,51.42080668262054,61.664608001708984,859773000.0,0.56,0.0,,
C,2024-11-01 00:00:00-04:00,62.41317964276268,80.30372334018433,60.37575050594332,79.00365447998047,899929300.0,0.56,0.0,,
C,2025-02-01 00:00:00-05:00,76.83635444575147,82.94410842793398,54.333578424412664,66.93082427978516,1087997100.0,0.56,0.0,,
C,2025-05-01 00:00:00-04:00,67.2267466386355,95.51303841645894,66.91135976431893,92.34930419921875,866923500.0,0.56,0.0,,
C,2025-08-01 00:00:00-04:00,91.8499984741211,96.19999694824219,87.94000244140625,93.69000244140625,170687993.0,0.6,0.0,,
CB,2023-08-01 00:00:00-04:00,197.03069536896678,212.73011944739196,193.24688171392575,208.76148986816406,73120100.0,0.86,0.0,,
CB,2023-11-01 00:00:00-04:00,210.85112016039082,242.76007677404,210.29439105119707,239.2927703857422,124019900.0,0.86,0.0,,
