ticker,date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Preferred Stock Dividends,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Other Operating Expenses,Depreciation And Amortization In Income Statement,Amortization,Total Revenue,Operating Revenue,Loss Adjustment Expense,Net Policyholder Benefits And Claims,Normalized EBITDA,Reconciled Cost Of Revenue,EBITDA,Total Operating Income As Reported,Other Non Operating Income Expenses,Operating Income,Operating Expense,Depreciation Amortization Depletion Income Statement,Amortization Of Intangibles Income Statement,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Minority Interests,Write Off,Gain On Sale Of Security,General And Administrative Expense,Other Gand A,Interest Income,Otherunder Preferred Stock Dividend,Net Income Discontinuous Operations,Gain On Sale Of Business,Impairment Of Capital Assets,Earnings From Equity Interest,Interest Income Non Operating,Selling And Marketing Expense,Rent Expense Supplemental,Gain On Sale Of Ppe,Other Special Charges,Total Other Finance Cost,Other Taxes,Earnings From Equity Interest Net Of Tax,Depreciation Income Statement,Salaries And Wages,Excise Taxes,Average Dilution Earnings,Insurance And Claims,Rent And Landing Fees,Occupancy And Equipment,Professional Expense And Contract Services Expense,Other Non Interest Expense,Provision For Doubtful Accounts,Securities Amortization,Policyholder Benefits Gross,Net Income From Tax Loss Carryforward,Depletion Income Statement,Net Income Extraordinary,Policyholder Benefits Ceded
MCD,2024-03-31,-32334637.964775,0.208611,-155000000.0,-155000000.0,2022000000.0,502000000.0,2928000000.0,-353000000.0,373000000.0,2144665362.035225,2022000000.0,3463000000.0,722000000.0,718800000.0,2.8,2.81,2022000000.0,2022000000.0,,2022000000.0,2022000000.0,2022000000.0,533000000.0,2555000000.0,-120000000.0,-153000000.0,,-353000000.0,373000000.0,,101000000.0,,6490000000.0,6401000000.0,,,3585000000.0,2371000000.0,3430000000.0,2920000000.0,-10000000.0,3027000000.0,691000000.0,101000000.0,,,590000000.0,3718000000.0,2772000000.0,,35000000.0,-2000000.0,,,20000000.0,,,4000000.0,,45000000.0,20000000.0,,629000000.0,-3000000.0,,,,,,,,,,,,,,,,,,,,
TPR,2025-06-30,-110663501.683502,0.129461,-854800000.0,-854800000.0,-517100000.0,61500000.0,-579200000.0,-14800000.0,14800000.0,227036498.316498,-517100000.0,1451900000.0,207800000.0,207800000.0,-2.49,-2.49,-517100000.0,-517100000.0,,-517100000.0,-517100000.0,-517100000.0,-76900000.0,-594000000.0,-850500000.0,-854800000.0,,-14800000.0,14800000.0,,,,1723200000.0,1723200000.0,,,337100000.0,408100000.0,-517700000.0,-583500000.0,4300000.0,271300000.0,1043800000.0,,,,1043800000.0,1315100000.0,408100000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
TPR,2025-03-31,0.0,0.149,0.0,0.0,203300000.0,53000000.0,254500000.0,-15400000.0,15400000.0,203300000.0,203300000.0,1330900000.0,213900000.0,207300000.0,0.95,0.98,203300000.0,203300000.0,,203300000.0,203300000.0,203300000.0,35800000.0,239100000.0,800000.0,0.0,,-15400000.0,15400000.0,,,,1584600000.0,1584600000.0,,,307500000.0,378800000.0,307500000.0,253700000.0,800000.0,253700000.0,952100000.0,,,,952100000.0,1205800000.0,378800000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
TPR,2024-12-31,-12130100.0,0.101,-120100000.0,-120100000.0,310400000.0,55500000.0,369800000.0,-24500000.0,24500000.0,418369900.0,310400000.0,1702600000.0,224900000.0,219900000.0,1.38,1.41,310400000.0,310400000.0,,310400000.0,310400000.0,310400000.0,34900000.0,345300000.0,-123000000.0,-120100000.0,,-24500000.0,24500000.0,,,,2195400000.0,2195400000.0,,,545400000.0,562300000.0,425300000.0,492800000.0,-2900000.0,492800000.0,1140300000.0,,,,1140300000.0,1633100000.0,562300000.0,,,,,,,,,,,,,,,,120100000.0,,,,,,,,,,,,,,,,,,,
TPR,2024-09-30,0.0,0.173,-120100000.0,-120100000.0,186600000.0,54900000.0,256400000.0,-30700000.0,30700000.0,186600000.0,186600000.0,1255500000.0,235900000.0,231500000.0,0.79,0.81,186600000.0,186600000.0,,186600000.0,186600000.0,186600000.0,39100000.0,225700000.0,4400000.0,-120100000.0,,-30700000.0,30700000.0,,,,1507500000.0,1507500000.0,,,311300000.0,372600000.0,311300000.0,252000000.0,4400000.0,252000000.0,882900000.0,,,,882900000.0,1134900000.0,372600000.0,,,,,,,,,,,,,,,,120100000.0,,,,,,,,,,,,,,,,,,,
TPR,2024-06-30,0.0,0.206673,-120100000.0,-120100000.0,159300000.0,103200000.0,231300000.0,-30500000.0,30500000.0,159300000.0,159300000.0,1356100000.0,234700000.0,230000000.0,0.68,0.69,159300000.0,159300000.0,,159300000.0,159300000.0,159300000.0,41500000.0,200800000.0,-3700000.0,-120100000.0,,-30500000.0,30500000.0,,,,1591100000.0,1591100000.0,,,334500000.0,399900000.0,334500000.0,235000000.0,-3700000.0,235000000.0,956200000.0,,,,956200000.0,1191200000.0,399900000.0,,,,,,,,,,,,,,,,120100000.0,,,,,,,,,,,,,,,,,,,
TPR,2024-03-31,0.0,0.206673,0.0,0.0,159300000.0,103200000.0,231300000.0,-30500000.0,30500000.0,159300000.0,159300000.0,1356100000.0,234700000.0,230000000.0,0.68,0.69,159300000.0,159300000.0,,159300000.0,159300000.0,159300000.0,41500000.0,200800000.0,-3700000.0,0.0,,-30500000.0,30500000.0,,,,1591100000.0,1591100000.0,,,334500000.0,399900000.0,334500000.0,235000000.0,-3700000.0,235000000.0,956200000.0,,,,956200000.0,1191200000.0,399900000.0,,,,,,,,,,,,,,,,120100000.0,,,,,,,,,,,,,,,,,,,
TPR,2023-12-31,0.0,0.206673,0.0,0.0,159300000.0,103200000.0,231300000.0,-30500000.0,30500000.0,159300000.0,159300000.0,1356100000.0,234700000.0,230000000.0,0.68,0.69,159300000.0,159300000.0,,159300000.0,159300000.0,159300000.0,41500000.0,200800000.0,-3700000.0,0.0,,-30500000.0,30500000.0,,,,1591100000.0,1591100000.0,,,334500000.0,399900000.0,334500000.0,235000000.0,-3700000.0,235000000.0,956200000.0,,,,956200000.0,1191200000.0,399900000.0,,,,,,,,,,,,,,,,120100000.0,,,,,,,,,,,,,,,,,,,
KMI,2025-06-30,0.0,0.193,,,715000000.0,616000000.0,1143000000.0,-452000000.0,,715000000.0,715000000.0,2899000000.0,2222000000.0,2222000000.0,0.32,0.32,711000000.0,711000000.0,,715000000.0,742000000.0,742000000.0,177000000.0,919000000.0,228000000.0,,,-452000000.0,,,,,4042000000.0,3994000000.0,,,1759000000.0,1827000000.0,1759000000.0,1152000000.0,22000000.0,1143000000.0,1072000000.0,,,,188000000.0,2215000000.0,1827000000.0,-27000000.0,,,188000000.0,188000000.0,,4000000.0,,,,206000000.0,,,,,,452000000.0,111000000.0,,,,,,,,,,,,,,,,,
KMI,2025-03-31,0.0,0.2,,,717000000.0,610000000.0,1145000000.0,-451000000.0,,717000000.0,717000000.0,3096000000.0,2222000000.0,2222000000.0,0.32,0.32,713000000.0,713000000.0,,717000000.0,743000000.0,743000000.0,186000000.0,929000000.0,235000000.0,,,-451000000.0,,,,,4241000000.0,4196000000.0,,,1755000000.0,2086000000.0,1755000000.0,1145000000.0,15000000.0,1145000000.0,1010000000.0,,,,187000000.0,2155000000.0,2086000000.0,-26000000.0,,,187000000.0,187000000.0,,4000000.0,,,,220000000.0,,,,,,451000000.0,112000000.0,,,,,,,,,,,,,,,,,
KMI,2024-12-31,0.0,0.2211,,,667000000.0,596000000.0,1184000000.0,-442000000.0,,667000000.0,667000000.0,2803000000.0,2222000000.0,2222000000.0,0.3,0.3,663000000.0,663000000.0,,667000000.0,694000000.0,694000000.0,197000000.0,891000000.0,149000000.0,,,-442000000.0,,-81000000.0,,,3987000000.0,3941000000.0,,,1780000000.0,1835000000.0,1780000000.0,1108000000.0,10000000.0,1184000000.0,968000000.0,,,,182000000.0,2152000000.0,1835000000.0,-27000000.0,,,182000000.0,182000000.0,,4000000.0,,,,215000000.0,,,,,,442000000.0,106000000.0,,,,,,,,,,,,,,,,,
KMI,2024-09-30,-148000.0,0.148,-1000000.0,-1000000.0,625000000.0,587000000.0,1016000000.0,-466000000.0,,625852000.0,625000000.0,2683000000.0,2221000000.0,2221000000.0,0.28,0.28,621000000.0,621000000.0,,625000000.0,651000000.0,651000000.0,113000000.0,764000000.0,214000000.0,-1000000.0,,-466000000.0,,-1000000.0,,,3699000000.0,3656000000.0,,,1604000000.0,1611000000.0,1603000000.0,1015000000.0,16000000.0,1016000000.0,1072000000.0,,,,176000000.0,2088000000.0,1611000000.0,-26000000.0,,,176000000.0,176000000.0,,4000000.0,,-1000000.0,,199000000.0,,,,,,466000000.0,107000000.0,,,,,,,,,,,,,,,,,
KMI,2024-06-30,0.0,0.218,45000000.0,45000000.0,575000000.0,584000000.0,992000000.0,-464000000.0,,575000000.0,575000000.0,2580000000.0,2219000000.0,2219000000.0,0.26,0.26,572000000.0,572000000.0,,575000000.0,602000000.0,602000000.0,168000000.0,770000000.0,242000000.0,45000000.0,,-464000000.0,,-1000000.0,,,3572000000.0,3524000000.0,,,1576000000.0,1551000000.0,1576000000.0,1038000000.0,47000000.0,992000000.0,1029000000.0,,,,179000000.0,2021000000.0,1551000000.0,-27000000.0,,,179000000.0,179000000.0,,3000000.0,,45000000.0,,195000000.0,,,,,,464000000.0,109000000.0,,,,,,,,,,,,,,,,,
KMI,2024-03-31,0.0,0.218,32000000.0,32000000.0,575000000.0,584000000.0,992000000.0,-464000000.0,,575000000.0,575000000.0,2580000000.0,2219000000.0,2219000000.0,0.26,0.26,572000000.0,572000000.0,,575000000.0,602000000.0,602000000.0,168000000.0,770000000.0,242000000.0,32000000.0,,-464000000.0,,-41000000.0,,,3572000000.0,3524000000.0,,,1576000000.0,1551000000.0,1576000000.0,1038000000.0,47000000.0,992000000.0,1029000000.0,,,,179000000.0,2021000000.0,1551000000.0,-27000000.0,,,179000000.0,179000000.0,,3000000.0,,32000000.0,,195000000.0,,,,32000000.0,,464000000.0,109000000.0,,,,,,,,,,,,,,,,,
KMI,2023-12-31,0.0,0.218,-1000000.0,-1000000.0,575000000.0,584000000.0,992000000.0,-464000000.0,,575000000.0,575000000.0,2580000000.0,2219000000.0,2219000000.0,0.26,0.26,572000000.0,572000000.0,,575000000.0,602000000.0,602000000.0,168000000.0,770000000.0,242000000.0,-1000000.0,,-464000000.0,,4000000.0,,,3572000000.0,3524000000.0,,,1576000000.0,1551000000.0,1576000000.0,1038000000.0,47000000.0,992000000.0,1029000000.0,,,,179000000.0,2021000000.0,1551000000.0,-27000000.0,,,179000000.0,179000000.0,,3000000.0,,-1000000.0,,195000000.0,,,,-1000000.0,,464000000.0,109000000.0,,,,,,,,,,,,,,,,,
WTW,2025-06-30,-1470000.0,0.21,-7000000.0,-7000000.0,331000000.0,106000000.0,377000000.0,-64000000.0,64000000.0,336530000.0,331000000.0,1891000000.0,100000000.0,99000000.0,3.32,3.34,331000000.0,331000000.0,,331000000.0,332000000.0,332000000.0,-21000000.0,313000000.0,7000000.0,-2000000.0,2000000.0,-64000000.0,64000000.0,336000000.0,106000000.0,49000000.0,2261000000.0,2080000000.0,,,490000000.0,1449000000.0,483000000.0,368000000.0,14000000.0,370000000.0,442000000.0,106000000.0,49000000.0,,,812000000.0,1449000000.0,-1000000.0,,-5000000.0,,,,,,0.0,,,,,,,,,,-2000000.0,57000000.0,,,,,,,,,,,,,,,
WTW,2025-03-31,2150000.0,0.215,10000000.0,10000000.0,235000000.0,102000000.0,368000000.0,-65000000.0,65000000.0,227150000.0,235000000.0,1791000000.0,101000000.0,100000000.0,2.33,2.34,235000000.0,235000000.0,,235000000.0,239000000.0,239000000.0,65000000.0,303000000.0,-64000000.0,14000000.0,0.0,-65000000.0,65000000.0,365000000.0,102000000.0,48000000.0,2223000000.0,2044000000.0,,,460000000.0,1324000000.0,470000000.0,432000000.0,-74000000.0,432000000.0,467000000.0,102000000.0,48000000.0,,,899000000.0,1324000000.0,-4000000.0,,-4000000.0,,,,,,14000000.0,,,,,,,,,,1000000.0,54000000.0,,,,,,,,,,,,,,,
WTW,2024-12-31,186374407.582938,0.260664,715000000.0,715000000.0,1246000000.0,104000000.0,1754000000.0,-66000000.0,66000000.0,717374407.582938,1246000000.0,1989000000.0,102000000.0,101000000.0,12.25,12.32,1246000000.0,1246000000.0,,1246000000.0,1248000000.0,1248000000.0,440000000.0,1688000000.0,708000000.0,708000000.0,145000000.0,-66000000.0,66000000.0,518000000.0,104000000.0,50000000.0,3035000000.0,3011000000.0,,,1143000000.0,1367000000.0,1858000000.0,901000000.0,-4000000.0,1046000000.0,622000000.0,104000000.0,50000000.0,,,1668000000.0,1367000000.0,-2000000.0,,7000000.0,,,,,,853000000.0,,-3000000.0,,,,,,,,1000000.0,54000000.0,,,,,,,,,,,,,,,
WTW,2024-09-30,-372876000.0,0.161,-2316000000.0,-2316000000.0,-1675000000.0,116000000.0,-1929000000.0,-65000000.0,65000000.0,268124000.0,-1675000000.0,1931000000.0,102000000.0,102000000.0,-16.44,-16.44,-1675000000.0,-1675000000.0,,-1675000000.0,-1672000000.0,-1672000000.0,-322000000.0,-1994000000.0,-2287000000.0,-2314000000.0,82000000.0,-65000000.0,65000000.0,419000000.0,116000000.0,56000000.0,2289000000.0,2051000000.0,,,503000000.0,1396000000.0,-1813000000.0,-766000000.0,25000000.0,358000000.0,535000000.0,116000000.0,56000000.0,,,893000000.0,1396000000.0,-3000000.0,1042000000.0,-2000000.0,,,,,,-1190000000.0,,4000000.0,,,,,,,,1000000.0,60000000.0,,,,,,,,,,,,,,,
WTW,2024-06-30,-15444000.0,0.156,-99000000.0,-99000000.0,141000000.0,117000000.0,236000000.0,-68000000.0,68000000.0,224556000.0,141000000.0,1953000000.0,103000000.0,103000000.0,1.36,1.37,141000000.0,141000000.0,,141000000.0,142000000.0,142000000.0,26000000.0,168000000.0,-76000000.0,-100000000.0,100000000.0,-68000000.0,68000000.0,439000000.0,117000000.0,60000000.0,2265000000.0,2265000000.0,,,452000000.0,1397000000.0,353000000.0,212000000.0,22000000.0,312000000.0,556000000.0,117000000.0,60000000.0,,-21000000.0,868000000.0,1397000000.0,-1000000.0,1042000000.0,1000000.0,-21000000.0,,,,,0.0,,1000000.0,,,,,,,,1000000.0,57000000.0,-21000000.0,,,,,,,,,,,,,,
WTW,2024-03-31,-15444000.0,0.156,-99000000.0,-99000000.0,141000000.0,117000000.0,236000000.0,-68000000.0,68000000.0,224556000.0,141000000.0,1953000000.0,103000000.0,103000000.0,1.36,1.37,141000000.0,141000000.0,,141000000.0,142000000.0,142000000.0,26000000.0,168000000.0,-76000000.0,-100000000.0,100000000.0,-68000000.0,68000000.0,439000000.0,117000000.0,60000000.0,2265000000.0,2265000000.0,,,452000000.0,1397000000.0,353000000.0,212000000.0,22000000.0,312000000.0,556000000.0,117000000.0,60000000.0,,-21000000.0,868000000.0,1397000000.0,-1000000.0,1042000000.0,1000000.0,-21000000.0,,,,,0.0,,0.0,,,,,,,,0.0,57000000.0,-21000000.0,,,,,,,,,,,,,,
WTW,2023-12-31,-15444000.0,0.156,-99000000.0,-99000000.0,141000000.0,117000000.0,236000000.0,-68000000.0,68000000.0,224556000.0,141000000.0,1953000000.0,103000000.0,103000000.0,1.36,1.37,141000000.0,141000000.0,,141000000.0,142000000.0,142000000.0,26000000.0,168000000.0,-76000000.0,-100000000.0,100000000.0,-68000000.0,68000000.0,439000000.0,117000000.0,60000000.0,2265000000.0,2265000000.0,,,452000000.0,1397000000.0,353000000.0,212000000.0,22000000.0,312000000.0,556000000.0,117000000.0,60000000.0,,-21000000.0,868000000.0,1397000000.0,-1000000.0,1042000000.0,1000000.0,-21000000.0,,,,0.0,0.0,,0.0,,,,,,,,0.0,57000000.0,-21000000.0,,,,,,,,,,,,,,
VLTO,2025-06-30,0.0,0.221053,,,222000000.0,19000000.0,313000000.0,-28000000.0,28000000.0,222000000.0,222000000.0,1058000000.0,249900000.0,248200000.0,0.89,0.89,222000000.0,222000000.0,,222000000.0,222000000.0,222000000.0,63000000.0,285000000.0,,,,-28000000.0,28000000.0,,,,1371000000.0,1371000000.0,,,332000000.0,549000000.0,332000000.0,313000000.0,,313000000.0,509000000.0,,,67000000.0,442000000.0,822000000.0,549000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLTO,2025-03-31,0.0,0.221,,,225000000.0,19000000.0,316000000.0,-27000000.0,27000000.0,225000000.0,225000000.0,1010000000.0,250100000.0,247900000.0,0.9,0.91,225000000.0,225000000.0,,225000000.0,225000000.0,225000000.0,64000000.0,289000000.0,-6000000.0,,,-27000000.0,27000000.0,,,,1332000000.0,1332000000.0,,,335000000.0,527000000.0,335000000.0,322000000.0,-6000000.0,322000000.0,483000000.0,,,64000000.0,419000000.0,805000000.0,527000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLTO,2024-12-31,0.0,0.189286,,,227000000.0,20000000.0,308000000.0,-28000000.0,28000000.0,227000000.0,227000000.0,1037000000.0,250300000.0,247600000.0,0.91,0.92,227000000.0,227000000.0,,227000000.0,227000000.0,227000000.0,53000000.0,280000000.0,0.0,,,-28000000.0,28000000.0,,,,1345000000.0,1345000000.0,,,328000000.0,544000000.0,328000000.0,308000000.0,0.0,308000000.0,493000000.0,,,69000000.0,424000000.0,801000000.0,544000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLTO,2024-09-30,0.0,0.234,,,219000000.0,17000000.0,313000000.0,-27000000.0,27000000.0,219000000.0,219000000.0,1006000000.0,250000000.0,247400000.0,0.88,0.89,219000000.0,219000000.0,,219000000.0,219000000.0,219000000.0,67000000.0,286000000.0,5000000.0,,,-27000000.0,27000000.0,,,,1314000000.0,1314000000.0,,,330000000.0,531000000.0,330000000.0,308000000.0,5000000.0,308000000.0,475000000.0,,,63000000.0,412000000.0,783000000.0,531000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLTO,2024-06-30,0.0,0.248148,,,203000000.0,20000000.0,300000000.0,-30000000.0,30000000.0,203000000.0,203000000.0,989000000.0,249300000.0,247200000.0,0.81,0.82,203000000.0,203000000.0,,203000000.0,203000000.0,203000000.0,67000000.0,270000000.0,1000000.0,,,-30000000.0,30000000.0,,,,1288000000.0,1288000000.0,,,320000000.0,514000000.0,320000000.0,299000000.0,1000000.0,299000000.0,475000000.0,,,61000000.0,414000000.0,774000000.0,514000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLTO,2024-03-31,0.0,0.248148,,,203000000.0,20000000.0,300000000.0,-30000000.0,30000000.0,203000000.0,203000000.0,989000000.0,249300000.0,247200000.0,0.81,0.82,203000000.0,203000000.0,,203000000.0,203000000.0,203000000.0,67000000.0,270000000.0,-15000000.0,,,-30000000.0,30000000.0,,,,1288000000.0,1288000000.0,,,320000000.0,514000000.0,320000000.0,299000000.0,-15000000.0,299000000.0,475000000.0,,,61000000.0,414000000.0,774000000.0,514000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKE,2025-05-31,0.0,0.336478,,,211000000.0,197000000.0,321000000.0,22000000.0,,211000000.0,211000000.0,10776000000.0,,,,,211000000.0,211000000.0,,211000000.0,211000000.0,211000000.0,107000000.0,318000000.0,-25000000.0,,,22000000.0,,,,,11097000000.0,11097000000.0,,,518000000.0,6628000000.0,518000000.0,,-25000000.0,321000000.0,4148000000.0,,,,4148000000.0,4469000000.0,6628000000.0,,,,2895000000.0,2895000000.0,,,,,,,,1253000000.0,,,,-22000000.0,,,,,,,,,,,,,,,,,,
NKE,2025-02-28,0.0,0.059,,,794000000.0,242000000.0,788000000.0,18000000.0,,794000000.0,794000000.0,10481000000.0,1480600000.0,1478100000.0,0.54,0.54,794000000.0,794000000.0,,794000000.0,794000000.0,794000000.0,50000000.0,844000000.0,38000000.0,,,18000000.0,,,,,11269000000.0,11269000000.0,,,1030000000.0,6594000000.0,1030000000.0,,38000000.0,788000000.0,3887000000.0,,,,3887000000.0,4675000000.0,6594000000.0,,,,2799000000.0,2799000000.0,,,,,,,,1088000000.0,,,,-18000000.0,,,,,,,,,,,,,,,,,,
NKE,2024-11-30,0.0,0.179,,,1163000000.0,185000000.0,1384000000.0,24000000.0,,1163000000.0,1163000000.0,10970000000.0,1490000000.0,1486800000.0,0.78,0.78,1163000000.0,1163000000.0,,1163000000.0,1163000000.0,1163000000.0,253000000.0,1416000000.0,8000000.0,,,24000000.0,,,,,12354000000.0,12354000000.0,,,1569000000.0,6965000000.0,1569000000.0,,8000000.0,1384000000.0,4005000000.0,,,,4005000000.0,5389000000.0,6965000000.0,,,,2883000000.0,2883000000.0,,,,,,,,1122000000.0,,,,-24000000.0,,,,,,,,,,,,,,,,,,
NKE,2024-08-31,0.0,0.196,,,1051000000.0,184000000.0,1209000000.0,43000000.0,,1051000000.0,1051000000.0,10380000000.0,1502000000.0,1497700000.0,0.7,0.7,1051000000.0,1051000000.0,,1051000000.0,1051000000.0,1051000000.0,256000000.0,1307000000.0,55000000.0,,,43000000.0,,,,,11589000000.0,11589000000.0,,,1393000000.0,6332000000.0,1393000000.0,,55000000.0,1209000000.0,4048000000.0,,,,4048000000.0,5257000000.0,6332000000.0,,,,2822000000.0,2822000000.0,,,,,,,,1226000000.0,,,,-43000000.0,,,,,,,,,,,,,,,,,,
NKE,2024-05-31,0.0,0.130939,,,1500000000.0,204000000.0,1546000000.0,53000000.0,,1500000000.0,1500000000.0,11060000000.0,1516700000.0,1508000000.0,0.99,0.99,1500000000.0,1500000000.0,,1500000000.0,1500000000.0,1500000000.0,226000000.0,1726000000.0,127000000.0,,,53000000.0,,,,,12606000000.0,12606000000.0,,,1750000000.0,6972000000.0,1750000000.0,,127000000.0,1546000000.0,4088000000.0,,,,4088000000.0,5634000000.0,6972000000.0,,,,2997000000.0,2997000000.0,,,,,,,,1091000000.0,,,,-53000000.0,,,,,,,,,,,,,,,,,,
NKE,2024-02-29,0.0,0.130939,,,1500000000.0,204000000.0,1546000000.0,53000000.0,,1500000000.0,1500000000.0,11060000000.0,1526500000.0,1513200000.0,0.77,0.77,1500000000.0,1500000000.0,,1500000000.0,1500000000.0,1500000000.0,226000000.0,1726000000.0,127000000.0,,,53000000.0,,,,,12606000000.0,12606000000.0,,,1750000000.0,6972000000.0,1750000000.0,,127000000.0,1546000000.0,4088000000.0,,,,4088000000.0,5634000000.0,6972000000.0,,,,2997000000.0,2997000000.0,,,,,,,,1091000000.0,,,,-53000000.0,,,,,,,,,,,,,,,,,,
ALB,2025-06-30,-934080.0,0.21,-4448000.0,-4448000.0,22897000.0,168731000.0,40968000.0,-49939000.0,49939000.0,26410920.0,22897000.0,1278017000.0,117665000.0,117665000.0,-0.16,-0.16,-18790000.0,-18790000.0,41687000.0,22897000.0,35193000.0,35193000.0,34094000.0,-8971000.0,-11007000.0,-4448000.0,,-49939000.0,49939000.0,,,,1329992000.0,1329992000.0,,,214147000.0,1133116000.0,209699000.0,47527000.0,-6559000.0,51975000.0,144901000.0,,,12444000.0,132457000.0,196876000.0,1133116000.0,-12296000.0,,,,,,,,,,,,,,,,,,78258000.0,,,,,,,,,,,,,,,,
ALB,2025-03-31,223230.0,0.21,1063000.0,1063000.0,41348000.0,161754000.0,30011000.0,-48977000.0,48977000.0,40508230.0,41348000.0,1058183000.0,117603000.0,117603000.0,0.0,0.0,-340000.0,-340000.0,41688000.0,41348000.0,49298000.0,49298000.0,-3978000.0,-18966000.0,11313000.0,1063000.0,,-48977000.0,48977000.0,,,,1076881000.0,1076881000.0,,,190702000.0,920582000.0,191765000.0,19761000.0,10250000.0,18698000.0,137601000.0,,,14099000.0,123502000.0,156299000.0,920582000.0,-7950000.0,,,,,,,,,,,,,,,,,,64286000.0,,,,,,,,,,,,,,,,
ALB,2024-12-31,3071569.043492,0.138322,22206000.0,22206000.0,75293000.0,163106000.0,121430000.0,-44703000.0,44703000.0,56158569.043492,75293000.0,1249517000.0,117723000.0,117549000.0,0.29,0.29,33605000.0,33605000.0,41688000.0,75293000.0,85111000.0,85111000.0,10613000.0,76727000.0,139234000.0,22206000.0,,-44703000.0,44703000.0,,,,1231713000.0,1231713000.0,,,262330000.0,1093500000.0,284536000.0,4402000.0,117028000.0,-17804000.0,156017000.0,,,20021000.0,135996000.0,138213000.0,1093500000.0,-9818000.0,,,,,,,,,,,,,,,,,,18997000.0,,,,,,,,,,,,,,,,
ALB,2024-09-30,-173910660.0,0.21,-828146000.0,-828146000.0,-1068992000.0,163502000.0,-1131086000.0,-47760000.0,47760000.0,-414756660.0,-1068992000.0,1635376000.0,117535000.0,117535000.0,-9.45,-9.45,-1110679000.0,-1110679000.0,41687000.0,-1068992000.0,-1060641000.0,-1060641000.0,110853000.0,-1178846000.0,-850402000.0,-828146000.0,,-47760000.0,47760000.0,,,,1354692000.0,1354692000.0,,,-139438000.0,1458726000.0,-967584000.0,-1108830000.0,-22256000.0,-280684000.0,176650000.0,,,22397000.0,154253000.0,-104034000.0,1458726000.0,-8351000.0,,,,,,,,,,,,,,,,,,229058000.0,,,,,,,,,,,,,,,,
ALB,2024-06-30,-18294290.594416,0.062048,-294840000.0,-294840000.0,-188198000.0,138279000.0,-458945000.0,-35187000.0,35187000.0,88347709.405584,-188198000.0,1628156000.0,117528000.0,117528000.0,-1.96,-1.96,-229886000.0,-229886000.0,41688000.0,-188198000.0,-176594000.0,-176594000.0,-30660000.0,-494132000.0,-261174000.0,-294840000.0,,-35187000.0,35187000.0,,,,1430385000.0,1430385000.0,,,-25826000.0,1440963000.0,-320666000.0,-492611000.0,33666000.0,-197771000.0,187193000.0,,,20770000.0,166423000.0,-10578000.0,1440963000.0,-11604000.0,,,,,,,,,292315000.0,,,,,,,,,286878000.0,,,,,,,,,,,,,,,,
